file,meeting_title,start_time,bucket,label,description,num_evidence,evidence_quotes,cross_bucket_flag,admin_noise_flag,canonical,generic_flag,llm_contamination,evidence_support,label_accuracy,issue,off_topic,quality_score
980ead37-1d6b-4667-83b2-04150d12e552.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2023-04-23T21:00:00Z,safety_use_cases,Monitor improper PIT parking duration at central crossway and enforce policy,Track and address PITs left parked in aisles—especially at the central crossway—using coaching and write-ups supported by Voxel evidence.,5,"The one area I wanted to highlight with you was parking duration, because that saw a pretty sharp increase this past month. | And it looks like, you know, far and away, the central crossway is the top offender. | No, they're not supposed to. | We coach them or we do a write-up, and it's the back and forth with the union on what's okay. | once we have the coaching, the next time it's like, hey, we've already spoken, here's the incident, it's bookmarked. Now it's just a write-up, right?",True,False,PIT Parking Duration Monitoring,False,True,4,4,Label specifies 'Monitor improper PIT parking duration' but evidence doesn't explicitly confirm the parking is 'improper' - just that duration increased and coaching occurs per policy,False,4.0
980ead37-1d6b-4667-83b2-04150d12e552.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2023-04-23T21:00:00Z,safety_use_cases,Use Actions workflow for coaching and to measure impact on incidents,"Assign and complete actions for safety incidents, use the platform to coach, and track the effect of completed actions on incident trends.",5,"we have our supervisors night and morning. assign them. | Coaching and, you know, pretty much do what we can. | If we see any issues, it normally comes up as like a little fire emoji on it. | when you guys actually complete an action now, it adds a marker into your platform data. | it shows, you know, after each particular incident and after each completed action, what is the effect thereafter on our data?",True,False,Actions Workflow and Coaching,False,False,5,5,,False,5.0
980ead37-1d6b-4667-83b2-04150d12e552.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2023-04-23T21:00:00Z,safety_use_cases,Incident heat mapping to identify hotspots,Leverage heat mapping to understand where incidents occur most frequently within camera views for strategic prioritization.,2,"we can definitely make the next meeting a little bit more strategic in the sense that, like, we'll go into opportunity areas, we'll have the full group together. | We can understand, you know, heat mapping, where do different incidents occur most frequently within your camera views",True,False,Safety Heatmaps and Hotspot Analysis,False,False,5,5,,False,5.0
980ead37-1d6b-4667-83b2-04150d12e552.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2023-04-23T21:00:00Z,nonsafety_use_cases,Address PIT parking duration impacting aisle flow at central crossway,Monitor and reduce PITs left parked in travel aisles at the central crossway to maintain flow and policy compliance using coaching and write-ups.,4,"The one area I wanted to highlight with you was parking duration, because that saw a pretty sharp increase this past month. | And it looks like, you know, far and away, the central crossway is the top offender. | No, they're not supposed to. | We coach them or we do a write-up, and it's the back and forth with the union on what's okay.",True,False,Traffic Flow and Congestion,False,False,5,4,,False,4.5
980ead37-1d6b-4667-83b2-04150d12e552.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2023-04-23T21:00:00Z,nonsafety_use_cases,Reduce Chipotle dry dock congestion by splitting shifts,Alleviate dock congestion by running the numbers on splitting shifts to reduce the number of pallets staged at once.,3,"we're working on some, alleviate some of the congestions that we have in Chipotle dry dock. | that is something that I'm pretty much running the numbers on, splitting the shifts. | So when that happens, it will be a lot less pallets on that stage.",True,False,Traffic Flow and Congestion,False,False,5,5,,False,5.0
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022-09-26T21:00:00Z,safety_use_cases,End-of-aisle stop compliance enforcement,"Monitor and reduce ""no-stop at end of aisle"" events, assess whether recent increases are anomalies, and evaluate enforcement tactics such as posting personnel at intersections.",3,There's an increase in no-stop at end of aisle. | He placed our modified duty guys in the intersections that should have helped out decrease it. | you've done a lot of work to reduce the no-stops.,True,False,Intersection Stop Compliance,False,False,5,5,,False,5.0
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022-09-26T21:00:00Z,safety_use_cases,Ergonomic improper bending and overreaching reduction,"Detect improper lifting and overreaching, identify hotspots by camera/time, and coach employees to lift properly to reduce ergonomic risks.",5,"It looks like biggest opportunity there is in proper bending. | some uptick and overreaching. | what I wanted to highlight today was the ergonomics, the improper bend and overreaching in addition to the no-stops. | They're bending at the hip, not the knees. | I'm just kind of trying to think of, just trying to figure out how to, you know, get that, the lifting, you know, properly.",True,False,Ergonomic Risk Detection,False,False,5,5,,False,5.0
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022-09-26T21:00:00Z,safety_use_cases,Adjust ergonomics detection for exoskeleton users,"Request the ability to tune or adjust ergonomic detection sensitivity given exoskeleton use, to reduce pings that may not reflect unsafe lifting.",4,"obviously with the exoskeleton just kind of, I mean, I'm just, you know, I would watch a video and I feel like, okay, well, you know, they picked it up just regular, you know, maybe not, you know, fully using their like, you know, legs, right, to pick up the cases or it's a little bit like off their body. | and then it'll just like ping it right away. | And I mean, is there any adjustments on those ergonomic improper bends? | So improper bend and overreaching, we can't modify because it's based on the Posture Risk Index classification system.",True,False,Ergonomic Risk Detection,False,False,5,5,,False,5.0
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022-09-26T21:00:00Z,safety_use_cases,PIT-to-PIT proximity hazard analysis for layout changes,Review PIT-to-PIT proximity events and consider changes to facility design or layout to mitigate collision risk.,2,"To pit proximity, that's an interesting one. I think we should look at those. | I'm always interested in those because sometimes that's something we can address with, you know, design or layout of the DC.",True,False,PIT-to-PIT Proximity Monitoring,False,False,5,5,,False,5.0
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022-09-26T21:00:00Z,safety_use_cases,Aisle obstruction monitoring,Identify and reduce obstructions such as pallets left in aisles that create hazards for pedestrians and equipment.,2,What's obstruction? | That's like pallets and aisles.,True,False,Obstruction and Egress Monitoring,False,False,2,4,"Evidence only mentions 'pallets and aisles' without confirming monitoring, hazard reduction, or the full use case described in the label",False,3.0
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022-09-26T21:00:00Z,safety_use_cases,Safety vest compliance tracking,"Track and improve safety vest compliance across sites, noting recent decreases in incidents.",1,You've actually seen a pretty sharp decrease in safety vest incidents.,True,False,Safety vest compliance tracking,False,False,2,3,Evidence mentions decrease in incidents but doesn't confirm tracking/improvement efforts or multi-site implementation; label overstates what's supported,False,2.5
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022-09-26T21:00:00Z,safety_use_cases,Heatmaps to identify safety hotspots,"Use heatmaps to localize where and when incidents occur (e.g., specific aisles and times) to focus interventions.",4,I know you guys are heatmaps beta testers. | And almost all of it is concentrated to the Aisle Camera 3. | it shows you that these two sections are where a lot of this is occurring. | the most prominent occurrence is Wednesdays around 3 a.m..,True,False,Safety Heatmaps and Hotspot Analysis,False,False,5,5,,False,5.0
9f23bf36-bb37-4f9f-bbe9-5d7a70759ea9.json,Bridge Mill Transport / Voxel Bi-Weekly Sync,2022-09-26T21:00:00Z,safety_use_cases,Actions workflow to assign and track safety corrective actions,"Leverage the new Actions workflow to create prescriptive next steps, assign owners, set due dates, and follow through on safety incident resolutions.",8,"We're actually launching a new tool today that just went live for all of our customers that will up-level a little bit of your coaching and incident resolution processes based on the old workflow that you guys were using. | create action | It gives prescriptive next steps in terms of how you can address this. | It allows for people to be assigned to different areas as well, and you can also subscribe in order to follow the event from start to finish. | you can also include a due date. | The suggested actions is something I'd point to your attention, because this is based on the most common interventions that our customers take. | I mean, for us, this is going be super helpful. | now it's just clicking on it. We don't necessarily need to type it all in.",True,False,Actions Workflow and Coaching,False,False,5,5,,False,5.0
